date,912101A,912105A,915011A,915206A,917107A
1957-07-03,20.83767,20.74053,16.76656,20.11179,21.94005
1957-07-04,23.66545,23.5884,19.41892,21.94306,23.4861
1957-07-05,24.06839,23.94473,20.35408,22.93687,24.49983
1957-07-06,21.56552,21.45932,21.43571,20.35352,25.77974
1957-07-07,22.60636,22.50524,21.79404,21.13949,25.01098
1957-07-08,23.11591,22.95679,22.22242,22.70996,24.94192
1957-07-09,22.13174,21.98816,21.57452,22.02891,25.06669
1957-07-10,21.84979,21.71365,21.69534,20.80679,26.26456
1957-07-11,20.3344,20.23738,20.42702,18.72651,25.72272
1957-07-12,23.37952,23.3108,20.88076,21.11649,24.60986
1957-07-13,27.76755,27.7464,22.9128,25.40044,24.83954
1957-07-14,30.57375,30.5226,24.0217,29.96123,24.50516
1957-07-15,24.11192,23.95615,24.18777,24.1624,26.4079
1957-07-16,19.90651,19.72303,22.29962,19.94618,26.72379
1957-07-17,23.98148,23.87751,21.40534,23.08376,25.93557
1957-07-18,26.96793,26.8873,21.29862,26.01311,25.0107
1957-07-19,27.21467,27.17157,21.93209,24.1306,27.94148
1957-07-20,26.98825,26.92702,24.47837,24.01485,25.94654
1957-07-21,22.17242,22.03164,22.6691,20.77966,28.46689
1957-07-22,22.58105,22.48452,22.18273,21.00184,27.80835
1957-07-23,17.23715,17.01776,20.79178,17.09508,27.25221
1957-07-24,22.19542,22.07916,18.56524,21.52917,25.47612
1957-07-25,21.76333,21.6697,16.67045,20.80056,23.71787
1957-07-26,23.02399,22.9178,19.71353,22.1595,23.68877
1957-07-27,24.94285,24.82283,22.37925,25.28912,27.87107
1957-07-28,25.46984,25.35243,22.71437,25.44082,26.55946
1957-07-29,24.55669,24.46916,20.55699,23.1812,26.02253
1957-07-30,24.59376,24.50333,22.05022,23.27944,25.92537
1957-07-31,26.20504,26.13102,23.08606,26.07457,27.1715
1957-08-01,27.67647,27.57139,23.78528,27.9573,27.55229
1957-08-02,28.31578,28.24845,24.62607,27.33508,28.44543
1957-08-03,29.05405,29.00537,24.69062,26.78156,28.90853
1957-08-04,29.78657,29.70706,24.8628,28.18048,27.10163
1957-08-05,31.64298,31.6651,24.6015,30.86973,27.10525
1957-08-06,31.37622,31.41496,23.77151,30.93095,26.09525
1957-08-07,31.53078,31.5879,24.97533,31.03632,27.23561
1957-08-08,29.54968,29.55045,25.40055,28.96876,28.02256
1957-08-09,28.44405,28.37137,24.59944,26.67667,28.50094
1957-08-10,25.1937,25.11244,23.8648,23.89599,27.85426
1957-08-11,25.445,25.38008,24.35692,24.00796,27.22628
1957-08-12,29.13465,29.08686,24.8835,28.699,27.25546
1957-08-13,23.89118,23.76581,23.59802,22.82131,26.4042
1957-08-14,21.159,21.07141,21.39422,19.96978,26.63847
1957-08-15,20.26201,20.17339,19.07608,19.88495,24.38768
1957-08-16,21.50544,21.43895,18.87978,20.68212,21.2459
1957-08-17,21.67928,21.6495,18.22802,20.48237,24.1644
1957-08-18,25.98949,25.94195,21.67681,24.8132,23.52943
1957-08-19,27.83052,27.79947,22.3867,27.21889,25.62101
1957-08-20,30.02068,29.9922,24.98177,29.31002,27.00246
1957-08-21,30.76994,30.72325,25.7277,29.79866,27.92972
1957-08-22,31.13688,31.10172,26.02117,29.39221,28.94038
1957-08-23,30.38529,30.34078,25.04716,28.95607,30.02997
1957-08-24,33.74961,33.71935,27.61022,32.05644,29.95412
1957-08-25,32.19349,32.1036,28.08181,32.0573,31.04432
1957-08-26,26.9648,26.87501,25.30674,25.42333,30.24857
1957-08-27,26.3696,26.30965,23.72127,24.97558,28.06142
1957-08-28,27.70061,27.6276,23.87002,26.73755,27.19971
1957-08-29,29.6857,29.68397,23.40617,28.39871,25.63283
1957-08-30,30.74253,30.76196,24.63544,30.42109,26.61782
1957-08-31,31.20677,31.12345,24.74699,31.03497,26.7276
1957-09-01,27.92075,27.7912,26.05921,27.27019,28.57167
1957-09-02,28.5557,28.45261,26.32938,27.27798,28.42892
1957-09-03,31.36084,31.36198,26.71883,31.26567,28.85271
1957-09-04,33.31262,33.33353,27.30255,33.1735,29.53108
1957-09-05,33.66501,33.70402,27.44474,33.98873,29.57968
1957-09-06,30.90834,30.88474,27.27878,31.35624,29.52417
1957-09-07,29.15866,29.06896,26.44296,27.12338,30.29323
1957-09-08,31.03102,30.97459,26.70004,29.24994,28.96221
1957-09-09,30.5222,30.45253,26.29458,29.90247,28.98118
1957-09-10,29.53604,29.45585,25.54571,28.95224,28.50274
1957-09-11,30.6373,30.60278,24.43232,30.65934,25.73087
1957-09-12,31.14358,31.16112,23.98162,30.31979,24.55697
1957-09-13,31.26303,31.26736,25.39983,31.01265,26.71112
1957-09-14,32.20709,32.22357,26.67484,32.37879,27.79375
1957-09-15,26.25172,26.12847,26.25533,25.3426,29.22355
1957-09-16,23.74783,23.65138,23.73821,22.65592,28.74321
1957-09-17,26.26439,26.18112,24.831,25.83242,28.54115
1957-09-18,30.23267,30.14353,26.62186,29.96055,28.96341
1957-09-19,31.72368,31.65562,27.6794,30.93381,30.14108
1957-09-20,32.68098,32.59881,28.63326,31.78584,31.0807
1957-09-21,33.46611,33.43986,28.10347,33.42547,29.96304
1957-09-22,35.87171,35.906,28.60524,34.62722,29.4833
1957-09-23,35.16396,35.16474,29.10616,34.21678,30.56139
1957-09-24,33.68438,33.74777,28.60263,34.49482,29.43832
1957-09-25,34.44384,34.52152,28.8516,34.74624,30.53828
1957-09-26,34.68271,34.69045,29.72053,35.13535,31.55808
1957-09-27,33.46027,33.37394,30.73077,33.00156,33.37792
1957-09-28,33.0647,32.98334,29.21846,31.81134,32.89082
1957-09-29,32.74282,32.65953,28.94622,32.25386,30.9684
1957-09-30,32.97524,32.93741,28.61958,33.01243,31.0713
1957-10-01,33.39151,33.36544,29.50934,32.64697,31.356
1957-10-02,31.21887,31.14821,28.18323,28.92168,31.29248
1957-10-03,30.99729,30.89986,28.252,30.43828,31.13336
1957-10-04,32.97828,32.96999,29.36847,33.16968,30.56516
1957-10-05,35.38761,35.45536,29.38795,35.23078,30.57448
1957-10-06,35.93847,35.99209,30.30891,36.62509,31.60871
1957-10-07,33.47238,33.38687,31.37092,32.23298,33.92893
1957-10-08,34.41344,34.35576,31.02406,33.10701,33.88214
1957-10-09,35.94906,36.02398,30.44268,36.08583,32.14594
1957-10-10,36.22842,36.32754,30.88215,36.26845,31.70898
1957-10-11,37.24451,37.30708,32.7548,38.26392,33.50031
1957-10-12,37.80145,37.85919,34.6762,38.59949,35.10626
1957-10-13,39.13306,39.17329,34.4862,39.60136,36.65997
1957-10-14,36.90549,36.94449,33.73062,37.70869,34.90835
1957-10-15,37.46034,37.52309,33.57206,38.40453,35.00828
1957-10-16,39.54155,39.56606,34.86858,40.54963,35.03396
1957-10-17,39.10122,39.14276,35.50341,40.06337,35.84721
1957-10-18,35.50109,35.40375,33.72831,35.68251,38.4409
1957-10-19,39.85524,39.8002,33.89402,39.69879,36.84811
1957-10-20,40.3819,40.44812,32.78896,40.41569,31.93714
1957-10-21,36.76222,36.79719,30.64394,36.72568,32.0509
1957-10-22,35.27615,35.26553,30.1749,36.40754,30.67663
1957-10-23,35.08611,35.07032,31.16839,35.38932,32.22026
1957-10-24,37.74429,37.75483,32.58485,37.27064,33.38724
1957-10-25,38.35473,38.40432,32.41695,37.77446,33.31176
1957-10-26,38.86634,38.93199,32.53247,38.5768,34.40241
1957-10-27,38.38107,38.43629,33.03521,38.39529,34.47636
1957-10-28,36.23874,36.25511,32.37419,36.93687,33.43137
1957-10-29,30.98463,30.84913,31.08396,27.67247,33.44884
1957-10-30,36.72087,36.68679,31.06211,36.50846,33.57145
1957-10-31,28.6759,28.80234,23.45975,26.39828,27.64021
1957-11-01,30.84434,30.82786,25.66509,30.90331,25.05288
1957-11-02,34.26746,34.28045,31.48844,34.58734,30.26979
1957-11-03,36.45786,36.50307,32.988,36.53903,31.36315
1957-11-04,38.22169,38.23991,34.00275,38.83838,32.73234
1957-11-05,39.33453,39.31274,34.99609,40.13517,34.45631
1957-11-06,34.16538,34.10569,34.08572,37.57292,33.34127
1957-11-07,35.10405,35.05901,32.8669,36.28307,34.11325
1957-11-08,34.17842,34.14187,32.10804,32.22943,33.30204
1957-11-09,33.50868,33.47843,32.51836,32.7503,33.72124
1957-11-10,36.06397,36.04866,32.34595,36.20144,32.38891
1957-11-11,37.67033,37.68425,33.58188,38.04042,32.96345
1957-11-12,38.72002,38.75517,32.8239,39.16202,33.01248
1957-11-13,40.07812,40.13479,34.58353,39.34302,34.89047
1957-11-14,39.81356,39.85897,33.76582,40.06484,33.67292
1957-11-15,39.55002,39.60294,33.36689,40.0587,32.62459
1957-11-16,39.30351,39.37098,32.59806,39.50271,32.12513
1957-11-17,38.3331,38.35941,33.97905,39.17093,34.21999
1957-11-18,38.40876,38.38696,34.1133,37.91078,33.75135
1957-11-19,37.31423,37.2519,34.78731,35.90913,36.42287
1957-11-20,35.61605,35.52528,36.36253,35.40929,36.42771
1957-11-21,37.14868,37.02562,33.39216,37.99827,34.03807
1957-11-22,38.55597,38.57791,32.64356,39.15751,32.60981
1957-11-23,39.45006,39.50605,33.68809,40.26273,34.15613
1957-11-24,39.1984,39.23143,34.38993,39.95412,34.83046
1957-11-25,38.4712,38.48713,34.14231,39.89341,34.95925
1957-11-26,35.35939,35.30808,34.56528,35.77441,35.39257
1957-11-27,37.70689,37.66112,34.65815,37.35857,34.28631
1957-11-28,38.49114,38.49766,32.61829,39.36919,31.45916
1957-11-29,37.90541,37.95802,32.0029,37.55357,32.11782
1957-11-30,37.31865,37.35115,31.88301,37.02148,30.83799
1957-12-01,37.5204,37.548,32.94093,38.12528,31.45661
1957-12-02,37.6876,37.7054,32.85729,38.67626,32.64373
1957-12-03,38.85608,38.87973,33.8528,40.27705,33.14794
1957-12-04,40.68839,40.73128,35.72115,40.89569,35.58535
1957-12-05,40.81411,40.86406,34.1168,41.53362,33.53781
1957-12-06,37.43759,37.63413,33.95587,37.86817,32.67574
1957-12-07,36.23515,36.28065,32.40521,37.42007,33.30498
1957-12-08,37.28074,37.33355,33.68992,38.28936,33.75925
1957-12-09,38.07495,38.0818,33.86314,40.47704,35.38577
1957-12-10,37.59726,37.5735,34.85399,39.83394,36.10804
1957-12-11,33.43801,33.35198,35.28499,33.30147,36.11729
1957-12-12,37.5556,37.56239,33.02048,37.65981,34.5629
1957-12-13,39.1497,39.24486,31.92437,38.56477,32.16064
1957-12-14,39.6588,39.7259,33.12029,39.55792,32.69543
1957-12-15,38.74212,38.86859,33.00593,39.80005,34.36292
1957-12-16,37.43368,37.46666,33.1719,38.27603,34.31227
1957-12-17,37.15196,37.17327,32.83986,38.39058,34.26925
1957-12-18,38.42729,38.44358,33.96672,39.31305,34.84358
1957-12-19,37.67279,37.70416,33.15291,38.78713,33.69051
1957-12-20,37.5396,37.5494,32.84144,38.43547,33.79004
1957-12-21,38.2493,38.27619,33.80342,39.87918,34.83484
1957-12-22,37.44663,37.46733,33.9474,38.59684,34.15817
1957-12-23,37.94184,37.9639,33.52132,38.91142,33.72717
1957-12-24,38.07633,38.06787,33.75851,41.06754,34.04613
1957-12-25,39.06527,39.11966,34.09512,39.85975,34.68083
1957-12-26,40.19375,40.24038,35.96155,41.51515,37.47972
1957-12-27,39.19134,39.18959,37.14052,41.60894,38.81051
1957-12-28,39.54512,39.57046,36.68914,41.11758,37.66071
1957-12-29,39.7662,39.79493,34.90404,40.48971,37.16248
1957-12-30,34.18954,34.07612,32.76515,35.26745,35.49511
1957-12-31,29.30899,29.23044,31.56041,25.60173,29.71937
1958-01-01,30.05687,30.00595,32.54915,30.75704,34.35688
1958-01-02,33.53577,33.55841,28.6844,33.82713,28.18696
1958-01-03,34.43346,34.53629,28.24917,32.57444,31.3265
1958-01-04,31.41126,31.50945,27.5513,27.49066,29.67761
1958-01-05,31.13584,31.21635,27.19869,28.74439,27.01417
1958-01-06,33.79486,33.8683,28.75652,33.77613,27.30678
1958-01-07,35.60906,35.70084,30.66173,34.79707,30.31694
1958-01-08,36.02487,36.10928,30.72644,36.00183,29.60346
1958-01-09,36.70537,36.82475,32.19517,36.36742,32.47769
1958-01-10,37.20381,37.28168,32.4719,38.08915,32.34694
1958-01-11,37.86887,37.95825,33.32724,39.04666,32.68563
1958-01-12,37.70454,37.80858,33.93898,38.24122,33.85222
1958-01-13,34.02941,34.06147,33.93337,36.55437,33.91836
1958-01-14,34.76318,34.74298,33.24875,38.72721,32.85075
1958-01-15,36.74668,36.75061,34.81866,39.09865,32.98129
1958-01-16,39.53605,39.54459,37.32986,41.539,35.79496
1958-01-17,42.60329,42.63823,36.41527,42.54876,36.50781
1958-01-18,41.72758,41.80466,34.76014,42.15099,34.11009
1958-01-19,40.8409,40.91214,33.53391,42.12643,33.00397
1958-01-20,40.9612,41.06292,33.5166,41.69478,31.04783
1958-01-21,40.33671,40.44534,34.28435,40.86269,32.54472
1958-01-22,39.62131,39.69589,35.45416,40.54988,32.78894
1958-01-23,39.30312,39.38986,36.22694,40.48189,34.54917
1958-01-24,33.32856,33.22276,35.57058,39.51793,34.4108
1958-01-25,38.89177,38.92054,35.07206,39.35988,36.40186
1958-01-26,37.97631,37.98443,34.40865,38.62034,32.91061
1958-01-27,35.90635,35.92987,33.38995,32.87859,32.97405
1958-01-28,34.74204,34.76208,28.62506,34.69075,30.09747
1958-01-29,36.25851,36.27375,30.7555,35.30201,30.94479
1958-01-30,35.75987,35.78384,31.51808,36.1114,31.68781
1958-01-31,32.80667,32.81488,32.63623,33.27867,33.53847
1958-02-01,35.49467,35.49201,31.46477,35.44901,31.38123
1958-02-02,37.3625,37.36792,34.5048,37.58079,32.8662
1958-02-03,38.64893,38.68662,33.47021,38.11386,33.27212
1958-02-04,39.62247,39.65415,34.34519,39.50642,33.6785
1958-02-05,39.4947,39.56738,34.31639,40.574,34.59122
1958-02-06,39.51081,39.58069,33.81854,40.60017,32.85438
1958-02-07,38.82391,38.9152,33.17475,38.5861,32.41546
1958-02-08,38.10902,38.14058,33.46169,38.37435,31.00785
1958-02-09,38.38605,38.40992,33.29604,38.81535,32.24048
1958-02-10,39.11189,39.13376,32.03943,39.9788,29.55414
1958-02-11,37.30257,37.34931,31.05327,37.98094,30.10477
1958-02-12,35.50992,35.5686,29.61157,35.5611,28.81853
1958-02-13,35.4936,35.59186,29.62944,35.55205,29.48782
1958-02-14,34.30419,34.43293,26.2674,32.03266,28.19081
1958-02-15,36.84119,36.88758,25.1755,34.19084,25.91793
1958-02-16,37.41195,37.42092,27.35495,36.819,29.74897
1958-02-17,37.71523,37.73993,29.69761,35.9482,30.79915
1958-02-18,39.40232,39.43084,30.9414,38.4512,32.46722
1958-02-19,38.78658,38.78699,27.97253,37.92994,25.96819
1958-02-20,36.59176,36.51038,26.90828,35.92709,27.43498
1958-02-21,32.80652,32.70785,28.42446,31.69115,29.69424
1958-02-22,35.26968,35.20227,24.70705,36.27203,29.69681
1958-02-23,36.38981,36.42791,25.92951,36.22095,29.80741
1958-02-24,36.6879,36.75489,29.28008,36.2219,29.49172
1958-02-25,33.45074,33.42345,29.18926,32.77328,29.35562
1958-02-26,33.57942,33.58837,29.13401,32.11815,28.4647
1958-02-27,35.28082,35.29053,29.04202,34.34094,28.44111
1958-02-28,35.16416,35.18726,30.49474,34.85108,30.17187
1958-03-01,37.07578,37.08625,30.74269,39.39755,32.17049
1958-03-02,38.59228,38.61568,30.98214,37.93081,31.6082
1958-03-03,38.39511,38.43988,31.59114,38.83623,32.7617
1958-03-04,38.75551,38.75961,32.4972,40.18298,33.35725
1958-03-05,38.8201,38.82013,33.91488,39.88593,33.88337
1958-03-06,38.96986,38.95756,32.9305,40.39359,32.73926
1958-03-07,39.62912,39.61478,35.15849,41.04713,34.58933
1958-03-08,38.56215,38.55671,33.56432,36.97979,33.4468
1958-03-09,36.48048,36.4591,32.6111,36.6256,33.46549
1958-03-10,35.31222,35.20771,33.28401,36.29254,34.92924
1958-03-11,35.57102,35.47678,33.00291,37.05316,33.89778
1958-03-12,36.44164,36.37362,32.91602,37.07116,34.46055
1958-03-13,36.87967,36.82459,33.17444,37.35326,33.84888
1958-03-14,37.16906,37.08421,33.53439,38.39864,33.98741
1958-03-15,37.75368,37.67296,32.56358,39.36371,31.55012
1958-03-16,37.91521,37.95594,31.23489,39.19616,31.47435
1958-03-17,37.11238,37.16419,28.64622,36.68778,30.87535
1958-03-18,36.12395,36.12015,29.26585,35.18222,31.1334
1958-03-19,37.34032,37.28577,29.45607,36.8048,31.69195
1958-03-20,38.07968,38.04745,29.604,37.43748,32.33918
1958-03-21,38.62597,38.61574,30.46367,37.50445,32.75169
1958-03-22,38.66256,38.64972,31.64058,37.9841,33.38681
1958-03-23,39.18,39.21935,32.50555,39.76087,33.10144
1958-03-24,38.4104,38.41571,32.44713,39.14246,33.18975
1958-03-25,39.43932,39.48947,32.26527,38.81925,33.00371
1958-03-26,38.51301,38.53539,30.87104,38.37419,31.41201
1958-03-27,37.53921,37.54154,26.49515,35.85204,26.5775
1958-03-28,33.69938,33.86237,27.94755,30.72113,28.84904
1958-03-29,29.42636,29.61739,26.9582,29.25125,28.3506
1958-03-30,28.63831,28.67531,26.27493,28.50601,29.98018
1958-03-31,27.00319,26.9138,27.34229,29.92495,30.07282
1958-04-01,31.66954,31.65685,28.57182,32.6146,31.4986
1958-04-02,31.69516,31.6609,27.08225,32.33164,29.86283
1958-04-03,33.43575,33.39268,27.86566,33.63554,30.47392
1958-04-04,32.54107,32.56014,25.43739,29.74472,30.07037
1958-04-05,30.10073,30.06252,25.43309,29.899,27.69734
1958-04-06,32.3762,32.36586,27.24866,31.69829,27.83629
1958-04-07,32.42744,32.45832,26.55652,31.6598,28.69219
1958-04-08,33.34555,33.34621,26.36244,31.7621,26.28216
1958-04-09,32.22363,32.19013,26.18454,31.67886,27.93583
1958-04-10,32.10867,32.0747,26.68433,31.23198,27.93059
1958-04-11,32.80157,32.77983,26.33577,31.64866,27.96577
1958-04-12,32.82628,32.82621,26.4279,31.26902,27.96672
1958-04-13,31.9003,31.87989,27.05418,31.15285,28.92764
1958-04-14,32.83484,32.82888,27.55773,31.70909,29.48957
1958-04-15,31.4807,31.47365,27.66266,31.67745,29.07168
1958-04-16,31.78087,31.80819,27.8241,31.53368,28.62693
1958-04-17,31.97548,31.96045,27.60467,31.60787,28.62398
1958-04-18,32.22012,32.18572,26.23632,31.90797,27.88228
1958-04-19,31.7918,31.75197,26.70147,31.05999,27.22944
1958-04-20,31.47313,31.47408,26.77186,30.46723,27.29891
1958-04-21,31.78636,31.77677,27.3676,31.21949,29.6055
1958-04-22,31.9142,31.85787,27.11658,31.17027,29.153
1958-04-23,32.25447,32.20256,26.73073,31.926,28.54437
1958-04-24,31.94502,31.89981,26.73706,31.16305,29.1334
1958-04-25,31.80499,31.7615,26.0254,31.14191,27.40142
1958-04-26,30.70176,30.64386,26.19855,30.27578,26.68992
1958-04-27,30.20303,30.20081,25.40728,28.78127,27.93415
1958-04-28,30.21234,30.17618,25.26454,29.99251,27.1901
1958-04-29,31.88097,31.82482,25.30698,31.4388,26.17107
1958-04-30,32.09614,32.07547,25.30339,30.93896,26.62302
1958-05-01,32.33399,32.29087,25.24328,31.68472,26.08876
1958-05-02,31.22855,31.21955,24.39507,31.46818,27.6816
1958-05-03,30.80721,30.74338,24.16389,30.7197,24.18426
1958-05-04,31.55643,31.53088,25.7716,31.35987,27.67835
1958-05-05,30.92967,30.86741,26.22381,31.22636,28.45379
1958-05-06,30.10431,30.03349,25.37708,30.38692,27.2814
1958-05-07,29.01529,28.92579,24.53944,30.82297,26.75048
1958-05-08,30.37502,30.35403,23.60465,31.30554,25.69583
1958-05-09,31.9818,31.95332,26.34839,31.29093,28.8302
1958-05-10,33.19534,33.15814,26.23133,33.42362,27.00893
1958-05-11,32.89754,32.83223,25.61981,32.9947,25.8483
1958-05-12,33.67689,33.66933,24.54048,33.08388,27.05088
1958-05-13,33.26461,33.27948,25.94915,33.62002,26.99153
1958-05-14,33.9468,33.98388,27.42799,34.06702,29.96522
1958-05-15,33.89306,33.89197,27.66887,33.4708,28.42503
1958-05-16,34.17114,34.15463,28.85966,33.12512,31.11743
1958-05-17,32.87044,32.79584,28.38725,32.74437,29.97714
1958-05-18,31.31437,31.26768,28.84789,30.13294,31.16059
1958-05-19,31.4034,31.33588,28.05895,30.06422,30.64948
1958-05-20,31.28485,31.16026,26.24596,30.38449,28.302
1958-05-21,30.50462,30.4187,24.87058,30.9596,27.21792
1958-05-22,32.04031,31.97622,25.67497,31.91858,28.31091
1958-05-23,32.55313,32.53446,26.05441,32.25281,27.11743
1958-05-24,33.5435,33.52878,26.13747,33.05408,27.70676
1958-05-25,33.57206,33.51219,26.91879,33.74029,28.93714
1958-05-26,27.1689,27.10167,25.59817,26.69121,28.94897
1958-05-27,26.52984,26.4132,25.42307,25.95778,27.69382
1958-05-28,29.67226,29.58448,25.5329,29.00547,26.52094
1958-05-29,28.47261,28.38609,24.98802,28.29008,27.20789
1958-05-30,29.29767,29.25145,21.3047,27.30697,27.69661
1958-05-31,29.32355,29.28673,23.26419,27.73134,24.34355
1958-06-01,30.85566,30.81863,23.5167,29.13724,24.30756
1958-06-02,31.20379,31.13569,24.00277,30.72831,27.31478
1958-06-03,27.52349,27.40085,21.65929,27.04518,24.81364
1958-06-04,27.92244,27.83555,23.84702,27.0747,27.59534
1958-06-05,29.27238,29.22171,23.38473,28.21201,27.09272
1958-06-06,30.82357,30.78371,24.09004,29.12966,26.48361
1958-06-07,29.99656,29.93162,24.09915,29.09468,26.89733
1958-06-08,22.33875,22.21389,22.12543,22.3418,26.11563
1958-06-09,20.73216,20.65675,21.17772,20.98602,27.18973
1958-06-10,22.75646,22.68424,20.20471,22.48282,25.54193
1958-06-11,23.56982,23.49411,20.10548,23.0979,24.96043
1958-06-12,25.06464,24.98308,20.90303,24.5465,24.98162
1958-06-13,27.06552,27.00955,21.65197,25.36054,25.8979
1958-06-14,27.93407,27.8585,22.43419,26.25693,26.90298
1958-06-15,23.50657,23.43091,20.47653,22.36257,25.6469
1958-06-16,22.26706,22.20096,14.64836,20.75034,18.48743
1958-06-17,22.48678,22.40193,18.54825,20.76206,23.58513
1958-06-18,23.68657,23.59826,19.05915,22.39687,22.8866
1958-06-19,26.24685,26.19082,20.85994,23.82821,25.10162
1958-06-20,26.08263,26.01302,20.54822,24.41765,25.19276
1958-06-21,26.94395,26.80772,21.56477,26.0133,23.78876
1958-06-22,29.56396,29.49285,24.32932,29.36573,27.70084
1958-06-23,32.1764,32.11385,24.9035,31.99537,27.17973
1958-06-24,32.24559,32.2317,24.71066,30.51922,27.26002
1958-06-25,27.43987,27.29654,22.67544,28.57065,26.82591
1958-06-26,20.78468,20.61065,20.99508,19.21301,26.91507
1958-06-27,22.51839,22.44542,17.29095,22.05686,24.97287
1958-06-28,21.91846,21.80218,19.84405,21.42537,25.71113
1958-06-29,19.63833,19.57109,19.01499,19.28276,23.28968
1958-06-30,19.72472,19.68377,16.72752,18.42614,22.31475
1958-07-01,20.5476,20.48092,16.30082,19.53388,20.36156
1958-07-02,23.66748,23.61371,19.35611,22.50055,23.6055
1958-07-03,26.77119,26.69074,21.80008,26.13412,25.71961
1958-07-04,29.63383,29.58998,23.37568,29.51595,26.76605
1958-07-05,31.08457,31.09132,25.01045,30.57728,27.43911
1958-07-06,26.34322,26.27251,25.25375,25.79405,28.21081
1958-07-07,27.55751,27.48233,24.11886,26.41764,27.99599
1958-07-08,28.42712,28.35449,22.91144,26.64406,27.2729
1958-07-09,29.99432,29.94724,23.84554,29.25488,28.5351
1958-07-10,27.81727,27.72042,23.74959,26.95918,27.93651
1958-07-11,25.4641,25.31299,21.95133,23.38042,26.13376
1958-07-12,23.70187,23.5569,21.29359,22.41501,24.87584
1958-07-13,24.76339,24.68597,22.746,24.77232,24.87631
1958-07-14,29.60595,29.57237,22.58376,28.78245,26.2295
1958-07-15,29.13602,29.13761,23.21535,28.56169,25.10162
1958-07-16,28.05401,27.95283,24.05006,29.61882,27.55584
1958-07-17,29.74726,29.66402,24.60549,28.34037,28.55682
1958-07-18,27.37709,27.26791,24.48273,25.79409,28.54085
1958-07-19,30.82349,30.78454,24.88165,30.08059,27.93241
1958-07-20,28.6689,28.58764,24.76225,28.73646,28.60801
1958-07-21,23.17661,23.08615,23.59445,23.42614,27.08246
1958-07-22,25.12568,25.04651,21.59233,23.81177,25.86621
1958-07-23,27.48947,27.43728,21.90031,26.07673,25.7289
1958-07-24,28.83529,28.82971,22.04588,28.00914,25.64181
1958-07-25,28.29483,28.27202,23.07629,28.14141,26.17577
1958-07-26,29.76633,29.76576,23.3348,30.22593,25.96723
1958-07-27,30.98476,30.92854,23.70257,30.3032,26.60341
1958-07-28,31.05568,30.99558,24.46352,30.76386,27.8321
1958-07-29,31.62867,31.66584,26.56992,32.36873,29.63935
1958-07-30,31.19245,31.13342,26.55389,31.96656,27.98798
1958-07-31,32.35142,32.31609,26.89894,30.96838,30.0217
1958-08-01,30.55164,30.53877,27.22564,30.36597,30.04031
1958-08-02,32.40582,32.40975,27.12926,33.21922,29.43555
1958-08-03,30.42418,30.32406,27.44447,32.01493,29.53354
1958-08-04,25.79773,25.7223,24.77278,25.68829,28.49428
1958-08-05,27.0419,26.94933,25.12396,25.06185,28.94196
1958-08-06,30.2461,30.20081,26.08458,30.30415,28.96401
1958-08-07,29.10168,28.98735,26.26264,28.94667,28.92131
1958-08-08,27.27373,27.20367,25.22592,25.39046,29.02165
1958-08-09,24.99361,24.92985,23.72789,24.82942,26.86286
1958-08-10,29.7894,29.74563,24.84922,29.10718,26.16889
1958-08-11,32.2163,32.16694,25.63294,31.66139,27.72383
1958-08-12,31.95766,31.93638,26.20466,31.85065,27.04346
1958-08-13,33.47039,33.49264,25.86963,32.27959,27.69189
1958-08-14,32.42895,32.45242,24.20308,31.43703,25.92155
1958-08-15,33.55142,33.54818,25.34232,34.45255,26.0346
1958-08-16,33.26087,33.19107,27.60851,33.62921,29.42236
1958-08-17,33.5136,33.45625,27.46401,32.60609,30.53892
1958-08-18,30.32549,30.29056,27.29632,28.09301,30.01285
1958-08-19,24.95223,24.85492,23.33724,23.50329,27.98599
1958-08-20,23.36095,23.23051,23.242,23.60571,27.93798
1958-08-21,25.42944,25.32302,23.24601,24.65743,27.80804
1958-08-22,29.8114,29.81369,23.74596,28.88976,26.54875
1958-08-23,29.67951,29.65172,24.06027,29.85058,25.89075
1958-08-24,33.47706,33.4297,26.05311,32.72781,28.33689
1958-08-25,24.31268,24.2317,24.45716,23.82612,27.93766
1958-08-26,24.63574,24.54377,22.86828,24.02892,26.25066
1958-08-27,23.64146,23.52515,23.45026,23.18614,27.7926
1958-08-28,25.72556,25.60026,23.70408,25.53343,27.20775
1958-08-29,27.1893,27.06349,23.21972,26.97116,27.10892
1958-08-30,28.14436,28.05451,23.10711,26.4085,27.08365
1958-08-31,27.34763,27.27962,24.02093,26.77396,27.01713
1958-09-01,27.75018,27.68231,24.69446,29.02755,28.15912
1958-09-02,31.36065,31.33145,24.44445,30.72969,27.82213
1958-09-03,25.54146,25.41968,25.36611,25.02463,28.64603
1958-09-04,23.68148,23.58683,22.18175,21.33682,26.12715
1958-09-05,23.4879,23.39971,21.52863,22.57095,25.61933
1958-09-06,26.49804,26.40412,23.48783,25.84447,27.24783
1958-09-07,28.39346,28.36061,24.58143,28.63342,27.73269
1958-09-08,29.35587,29.28643,25.95436,29.79713,28.96785
1958-09-09,31.11234,31.03715,27.04954,31.33786,29.95278
1958-09-10,33.07169,33.08194,27.46391,33.82816,30.09808
1958-09-11,25.34578,25.20111,25.64656,25.79101,29.78493
1958-09-12,24.12331,23.93013,25.66527,24.01678,30.29706
